stand,quad,tree_tag,species_code,tree_code_1983,DBH_1983_cm,stem_height_1983_m,age_1983
JS,8E,1929,PIBA,L,11.7,NA,NA
JS,8E,1930,PIBA,L,8.6,NA,NA
JS,8E,1931,PIBA,L,5.1,NA,NA
JS,8F,1932,PIBA,L,8.1,8.9,33
JS,8F,1933,PIBA,L,4.3,NA,NA
JS,8F,1934,PIBA,L,12.2,NA,NA
JS,8I,1935,PIBA,L,9.9,8.3,31
JS,8I,1921,PIBA,L,3.8,NA,NA
JS,8J,2301,PIBA,L,6.6,NA,NA
JS,8J,2302,PIBA,L,2.8,NA,NA
JS,9J,2303,PIBA,L,6.6,NA,NA
JS,9I,1922,PIBA,L,11.7,NA,NA
JS,9G,1923,PIBA,L,12.2,NA,NA
JS,9F,1926,PIBA,L,5.6,NA,NA
JS,9F,1925,PIBA,D,5.6,NA,NA
JS,9F,1924,PIBA,L,7.6,NA,NA
JS,9E,1927,PIBA,L,6.3,NA,NA
JS,9D,1928,PIBA,L,11.9,NA,NA
JS,9C,1929,PIBA,L,12.7,NA,NA
JS,9C,1930,PIBA,L,11.2,NA,NA
JS,9C,1931,PIBA,L,7.1,NA,NA
JS,9B,1932,PIBA,L,13,NA,NA
JS,9B,1933,PIBA,L,5.1,NA,NA
JS,9B,1934,PIBA,L,6.6,NA,NA
JS,9B,1935,PIBA,L,7.6,NA,NA
JS,9B,1936,PIBA,L,6.3,NA,NA
JS,9A,1938,PIBA,L,6.1,6.8,31
JS,9A,1939,PIBA,L,12.7,NA,NA
JS,9A,1940,PIBA,L,8.1,NA,NA
JS,9A,1941,PIBA,L,8.4,NA,NA
LF,0A,1566,PIBA,L,14.5,NA,NA
LF,0A,1567,PIBA,L,14,12.8,74
LF,0A,1568,PIBA,L,15.7,NA,NA
LF,0A,1569,PIBA,L,11.7,NA,NA
LF,0B,1570,PIBA,L,11.7,NA,NA
LF,0B,1571,PIBA,L,11.7,NA,NA
LF,0B,1573,PIBA,L,13,NA,NA
LF,0B,1574,PIBA,D,7.4,NA,NA
LF,0B,1575,PIBA,L,11.9,NA,NA
LF,0B,1576,PIBA,L,13.7,NA,NA
LF,0B,1572,PIBA,L,15.7,NA,NA
LF,0C,1577,PIBA,L,9.1,NA,NA
LF,0C,1578,PIBA,L,17,NA,NA
LF,0C,1580,PIBA,L,11.9,NA,NA
LF,0C,1579,PIBA,L,15.5,NA,NA
LF,0D,1581,PIBA,L,12.7,NA,NA
LF,0D,1583,PIBA,L,13.5,NA,NA
LF,0D,1582,PIBA,L,7.6,NA,NA
LF,0E,1584,PIBA,L,3,NA,NA
LF,0E,1585,PIBA,L,10.4,NA,NA
LF,0E,1586,PIBA,L,12.7,NA,NA
LF,0F,1587,PIBA,L,16.3,NA,NA
LF,0F,1588,PIBA,L,18.5,NA,NA
LF,0F,1589,PIBA,L,13.5,NA,NA
LF,0G,1590,PIBA,D,12.2,NA,NA
LF,0G,1591,PIBA,L,5.3,5.3,53
LF,0G,1592,PIBA,L,16,NA,NA
LF,0G,1593,PIBA,D,11.2,NA,NA
LF,0H,1594,PIBA,D,7.9,NA,NA
LF,0H,1595,PIBA,L,10.2,NA,NA
LF,0H,1596,PIBA,L,14.7,NA,NA
LF,0I,1747,PIBA,L,12.4,NA,NA
LF,0I,1787,PIBA,L,18.3,NA,NA
LF,0I,1749,PIBA,L,5.1,10,54
LF,0I,1750,PIBA,L,11.9,NA,NA
LF,0I,1751,PIBA,L,10.2,NA,NA
LF,0I,1745,PIBA,D,12.2,NA,NA
LF,0I,1746,PIBA,L,10.7,NA,NA
LF,0J,1744,PIBA,L,14,NA,NA
LF,1J,1760,PIBA,D,7.9,NA,NA
LF,1J,1759,PIBA,D,13.7,NA,NA
LF,1J,1758,PIBA,L,7.6,NA,NA
LF,1I,1757,PIBA,L,12.4,NA,NA
LF,1I,1755,PIBA,L,6.9,NA,NA
LF,1I,1756,PIBA,L,11.2,NA,NA
LF,1I,1754,PIBA,L,12.4,NA,NA
LF,1I,1753,PIBA,L,7.4,NA,NA
LF,1I,1752,PIBA,L,16.8,NA,NA
LF,1H,1597,PIBA,D,6.1,NA,NA
LF,1H,1598,PIBA,L,12.7,NA,NA
LF,1H,1599,PIBA,L,10.4,NA,NA
LF,1H,1600,PIBA,L,13.2,NA,NA
LF,1H,1601,PIBA,L,10.2,NA,NA
LF,1H,1602,PIBA,L,10.9,NA,NA
LF,1H,1603,PIBA,L,12.2,NA,NA
LF,1H,1604,PIBA,L,10.4,NA,NA
LF,1H,1605,PIBA,L,4.3,NA,NA
LF,1H,1610,PIBA,D,10.2,NA,NA
LF,1G,1612,PIBA,L,6.1,NA,NA
LF,1G,1611,PIBA,D,4.1,NA,NA
LF,1F,1614,PIBA,L,6.6,NA,NA
LF,1F,1613,PIBA,L,10.9,NA,NA
LF,1F,1616,PIBA,L,15,NA,NA
LF,1F,1615,PIBA,L,17.8,NA,NA
LF,1E,1617,PIBA,L,14.7,NA,NA
LF,1E,1618,PIBA,L,13,NA,NA
LF,1E,1619,PIBA,L,5.6,NA,NA
LF,1D,1607,PIBA,L,12.2,NA,NA
LF,1D,1606,PIBA,L,8.1,NA,NA
LF,1D,1608,PIBA,L,17,NA,NA
LF,1D,1609,PIBA,L,12.4,NA,NA
LF,1D,1620,PIBA,L,10.2,NA,NA
LF,1D,1621,PIBA,L,7.4,NA,NA
LF,1C,1622,PIBA,L,8.9,NA,NA
LF,1C,1623,PIBA,L,7.4,NA,NA
LF,1C,1625,PIBA,L,8.9,NA,NA
LF,1C,1626,PIBA,L,14.7,NA,NA
LF,1C,1624,PIBA,L,14.5,NA,NA
LF,1B,1628,PIBA,L,14.2,NA,NA
LF,1B,1629,PIBA,L,13.7,NA,NA
LF,1B,1630,PIBA,L,13.2,NA,NA
LF,1B,1627,PIBA,L,18,NA,NA
LF,1B,1631,PIBA,L,8.9,11.5,60
LF,1B,1632,PIBA,L,7.6,NA,NA
LF,1A,1633,PIBA,L,11.9,13.8,64
LF,1A,1634,PIBA,L,4.8,NA,NA
LF,1A,1637,PIBA,L,9.1,NA,NA
LF,1A,1635,PIBA,L,11.2,NA,NA
LF,1A,1636,PIBA,L,11.2,NA,NA
LF,1A,1638,PIBA,L,14.7,NA,NA
LF,1A,1637,PIBA,L,8.9,NA,NA
LF,1A,1639,PIBA,L,6.6,NA,NA
LF,1A,1640,PIBA,L,10.4,NA,NA
LF,1A,1775,PIBA,L,13,NA,NA
LF,2A,1641,PIBA,L,11.9,NA,NA
LF,2A,1642,PIBA,D,7.1,NA,NA
LF,2A,1643,PIBA,L,7.6,NA,NA
LF,2B,1644,PIBA,L,7.4,NA,NA
LF,2B,1647,PIBA,L,10.4,NA,NA
LF,2B,1648,PIBA,D,3.6,NA,NA
LF,2B,1649,PIBA,L,16.3,NA,NA
LF,2B,1650,PIBA,L,4.6,NA,NA
LF,2B,1651,PIBA,L,9.9,NA,NA
LF,2B,1652,PIBA,L,14.7,NA,NA
LF,2B,1653,PIBA,L,9.4,NA,NA
LF,2B,1646,PIBA,L,9.7,NA,NA
LF,2B,1645,PIBA,D,4.1,NA,NA
LF,2B,1654,PIBA,L,19.6,NA,NA
LF,2C,1665,PIBA,L,6.6,NA,NA
LF,2C,1666,PIBA,L,10.2,NA,NA
LF,2D,1667,PIBA,L,17.8,NA,NA
LF,2D,1668,PIBA,L,15.5,NA,NA
LF,2D,1669,PIBA,L,14,NA,NA
LF,2D,1660,PIBA,L,10.7,NA,NA
LF,2E,1661,PIBA,L,15.5,NA,NA
LF,2E,1663,PIBA,L,12.7,NA,NA
LF,2E,1664,PIBA,L,9.1,NA,NA
LF,2E,1662,PIBA,L,19,NA,NA
LF,2E,1670,PIBA,L,5.3,NA,NA
LF,2E,1671,PIBA,L,12.2,NA,NA
LF,2F,1672,PIBA,L,17.3,NA,NA
LF,2F,1673,PIBA,L,16,NA,NA
LF,2F,1674,PIBA,L,11.7,NA,NA
LF,2G,1675,PIBA,L,8.1,NA,NA
LF,2G,1676,PIBA,L,10.2,12.7,70
LF,2G,1677,PIBA,L,8.6,NA,NA
LF,2G,1678,PIBA,L,11.2,NA,NA
LF,2H,1679,PIBA,L,15.5,NA,NA
LF,2H,1681,PIBA,L,6.9,NA,NA
LF,2H,1680,PIBA,L,12.4,NA,NA
LF,2H,1682,PIBA,L,10.9,NA,NA
LF,2H,1683,PIBA,L,16.5,NA,NA
LF,2H,1684,PIBA,L,8.4,NA,NA
LF,2I,1685,PIBA,D,11.7,NA,NA
LF,2I,1686,PIBA,L,13.7,NA,NA
LF,2I,1687,PIBA,L,6.3,NA,NA
LF,2I,1688,PIBA,L,12.2,NA,NA
LF,2I,1689,PIBA,L,13.2,NA,NA
LF,2I,1691,PIBA,D,4.6,NA,NA
LF,2I,1690,PIBA,L,17.8,NA,NA
LF,2I,1692,PIBA,L,9.1,NA,NA
LF,2J,1693,PIBA,L,15.2,NA,NA
LF,2J,1694,PIBA,L,7.4,NA,NA
LF,2J,1695,PIBA,L,14,NA,NA
LF,2J,1696,PIBA,L,14.5,NA,NA
LF,3J,1697,PIBA,L,9.9,NA,NA
LF,3J,1700,PIBA,L,13.5,NA,NA
LF,3J,1699,PIBA,L,15.7,NA,NA
LF,3J,1698,PIBA,L,14.5,NA,NA
LF,3J,1790,PIBA,L,9.7,NA,NA
LF,3I,1701,PIBA,L,13.5,14.7,67
LF,3I,1702,PIBA,L,9.9,NA,NA
LF,3I,1703,PIBA,L,8.4,NA,NA
LF,3H,1710,PIBA,L,16,NA,NA
LF,3H,1709,PIBA,L,9.7,NA,NA
LF,3H,1706,PIBA,L,10.2,NA,NA
LF,3H,1704,PIBA,L,8.4,NA,NA
LF,3H,1705,PIBA,L,9.1,NA,NA
LF,3H,1708,PIBA,L,5.6,NA,NA
LF,3H,1707,PIBA,L,12.2,NA,NA
LF,3G,1711,PIBA,L,9.1,NA,NA
LF,3F,1713,PIBA,L,14.7,NA,NA
LF,3F,1714,PIBA,L,14,14.5,73
LF,3F,1715,PIBA,L,14.7,NA,NA
LF,3F,1716,PIBA,L,9.7,NA,NA
LF,3F,1717,PIBA,L,15.2,NA,NA
LF,3F,1719,PIBA,D,4.8,NA,NA
LF,3F,1718,PIBA,L,13.2,NA,NA
LF,3F,1720,PIBA,L,15.7,NA,NA
LF,3F,1712,PIBA,L,10.2,NA,NA
LF,3E,1722,PIBA,L,10.7,NA,NA
LF,3E,1723,PIBA,L,13.2,NA,NA
LF,3E,1724,PIBA,L,15.2,15.6,78
LF,3E,1725,PIBA,L,16.5,NA,NA
LF,3E,1726,PIBA,L,16.8,NA,NA
LF,3D,1727,PIBA,L,16.5,NA,NA
LF,3D,1728,PIBA,L,13,NA,NA
LF,3C,1729,PIBA,L,8.9,NA,NA
LF,3C,1730,PIBA,L,17.8,NA,NA
LF,3C,1731,PIBA,L,16,NA,NA
LF,3C,1732,PIBA,L,18.3,NA,NA
LF,3B,1734,PIBA,L,11.4,NA,NA
LF,3B,1733,PIBA,L,7.4,NA,NA
LF,3B,1736,PIBA,L,6.9,NA,NA
LF,3B,1735,PIBA,L,6.3,NA,NA
LF,3B,1776,PIBA,L,8.4,NA,NA
LF,3A,1739,PIBA,L,12.7,NA,NA
LF,3A,1740,PIBA,L,8.4,NA,NA
LF,3A,1741,PIBA,D,8.4,NA,NA
LF,3A,1738,PIBA,L,15.7,17,74
LF,3A,1737,PIBA,L,13.5,NA,NA
LF,3A,1742,PIBA,L,12.7,NA,NA
LF,3A,1743,PIBA,L,7.6,NA,NA
LF,4J,2309,PIBA,L,11.4,NA,NA
LF,4J,2308,PIBA,L,20.1,NA,NA
LF,4J,2306,PIBA,L,6.3,NA,NA
LF,4J,2307,PIBA,L,6.9,NA,NA
LF,4J,2305,PIBA,L,13.7,NA,NA
LF,4I,2304,PIBA,L,9.7,NA,NA
LF,4I,2310,PIBA,L,11.4,NA,NA
LF,4I,2311,PIBA,L,11.4,NA,NA
LF,4I,2312,PIBA,D,5.6,NA,NA
LF,4I,2313,PIBA,D,4.3,NA,NA
LF,4I,2314,PIBA,L,10.7,NA,NA
LF,4H,2315,PIBA,D,14.5,NA,NA
LF,4H,2316,PIBA,L,10.7,NA,NA
LF,4H,2317,PIBA,L,15,NA,NA
LF,4H,2318,PIBA,D,3.3,NA,NA
LF,4G,2319,PIBA,L,19.6,NA,NA
LF,4G,2321,PIBA,L,7.9,NA,NA
LF,4G,2320,PIBA,L,3.8,NA,NA
LF,4G,2322,PIBA,L,9.1,NA,NA
LF,4F,2325,PIBA,L,8.6,NA,NA
LF,4F,2327,PIBA,L,15.7,NA,NA
LF,4F,2326,PIBA,L,16.8,NA,NA
LF,4F,2324,PIBA,L,15.5,NA,NA
LF,4F,2325,PIBA,D,9.4,NA,NA
LF,4F,2328,PIBA,L,13.5,NA,NA
LF,4F,2329,PIBA,L,7.1,NA,NA
LF,4E,2330,PIBA,D,6.1,NA,NA
LF,4D,2331,PIBA,L,10.9,NA,NA
LF,4C,2336,PIBA,L,12.4,12.8,49
LF,4C,2337,PIBA,L,12.4,NA,NA
LF,4C,2334,PIBA,L,15,NA,NA
LF,4C,2335,PIBA,L,16,NA,NA
LF,4C,2332,PIBA,L,7.6,NA,NA
LF,4C,2333,PIBA,L,9.9,NA,NA
LF,4C,2338,PIBA,L,8.4,NA,NA
LF,4C,2339,PIBA,L,15,NA,NA
LF,4C,2340,PIBA,L,14,NA,NA
LF,4C,2337,PIBA,L,12.4,NA,NA
LF,4C,2341,PIBA,L,16.5,NA,NA
LF,4B,2345,PIBA,D,6.3,NA,NA
LF,4B,2344,PIBA,L,17.3,NA,NA
LF,4B,2349,PIBA,D,3.6,NA,NA
LF,4B,2350,PIBA,L,7.1,NA,NA
LF,4B,2348,PIBA,L,11.4,NA,NA
LF,4B,2347,PIBA,L,7.1,NA,NA
LF,4B,2346,PIBA,L,8.1,NA,NA
LF,4B,2351,PIBA,L,14.5,NA,NA
LF,4A,2352,PIBA,L,8.6,NA,NA
LF,4A,2353,PIBA,L,13.5,NA,NA
LF,4A,2354,PIBA,L,13.2,NA,NA
LF,4A,2357,PIBA,L,9.7,NA,NA
LF,4A,2356,PIBA,L,11.4,NA,NA
LF,4A,2355,PIBA,L,9.9,NA,NA
LF,5A,2358,PIBA,L,10.4,NA,NA
LF,5B,2359,PIBA,L,13.2,NA,NA
LF,5B,2360,PIBA,L,5.8,NA,NA
LF,5B,2361,PIBA,L,14.7,NA,NA
LF,5B,2362,PIBA,L,18.8,NA,NA
LF,5B,2342,PIBA,D,15.2,NA,NA
LF,5C,2363,PIBA,D,7.4,NA,NA
LF,5C,2364,PIBA,D,6.1,NA,NA
LF,5D,2365,PIBA,D,10.9,NA,NA
LF,5E,2366,PIBA,L,14.2,NA,NA
LF,5E,2368,PIBA,D,5.6,NA,NA
LF,5E,2367,PIBA,L,15.5,NA,NA
LF,5E,2370,PIBA,L,5.8,NA,NA
LF,5E,2371,PIBA,D,7.9,NA,NA
LF,5E,2369,PIBA,L,15.7,NA,NA
LF,5F,2372,PIBA,L,14,NA,NA
LF,5F,2373,PIBA,D,17,NA,NA
LF,5F,2374,PIBA,D,7.4,NA,NA
LF,5F,2375,PIBA,L,13,NA,NA
LF,5F,2376,PIBA,L,19.6,NA,NA
LF,5F,2377,PIBA,L,13,NA,NA
LF,5F,2378,PIBA,L,20.1,NA,NA
LF,5G,2380,PIBA,L,12.7,NA,NA
LF,5G,2381,PIBA,L,8.4,NA,NA
LF,5G,2379,PIBA,D,10.2,NA,NA
LF,5G,2382,PIBA,D,7.6,NA,NA
LF,5G,2383,PIBA,L,10.4,NA,NA
LF,5G,2384,PIBA,L,19,NA,NA
LF,5H,2386,PIBA,L,18,NA,NA
LF,5I,2390,PIBA,D,9.9,NA,NA
LF,5I,2389,PIBA,L,13,NA,NA
LF,5I,2387,PIBA,L,17,NA,NA
LF,5I,2385,PIBA,L,9.9,NA,NA
LF,5I,2388,PIBA,L,9.4,NA,NA
LF,5J,2391,PIBA,L,13.7,NA,NA
LF,5J,2393,PIBA,L,11.7,NA,NA
LF,5J,2394,PIBA,L,15,NA,NA
LF,6J,2395,PIBA,L,9.7,NA,NA
LF,6J,2398,PIBA,D,5.1,NA,NA
LF,6J,2399,PIBA,D,3.3,NA,NA
LF,6J,2396,PIBA,D,7.6,NA,NA
LF,6J,2397,PIBA,L,8.4,NA,NA
LF,6J,2400,PIBA,L,19.3,NA,NA
LF,6J,2401,PIBA,L,12.7,NA,NA
LF,6J,2402,PIBA,D,6.6,NA,NA
LF,6I,2403,PIBA,L,6.3,NA,NA
LF,6I,2404,PIBA,L,11.9,12.7,72
LF,6I,2405,PIBA,L,8.4,NA,NA
LF,6I,2406,PIBA,L,6.9,NA,NA
LF,6I,2407,PIBA,L,13.7,NA,NA
LF,6I,2408,PIBA,L,20.3,14,72
LF,6H,2410,PIBA,L,8.9,NA,NA
LF,6H,2411,PIBA,L,11.7,NA,NA
LF,6H,2412,PIBA,L,10.2,NA,NA
LF,6H,2409,PIBA,L,12.2,NA,NA
LF,6G,2413,PIBA,L,15.5,NA,NA
LF,6G,2414,PIBA,L,6.1,NA,NA
LF,6F,2415,PIBA,L,21.8,NA,NA
LF,6F,2416,PIBA,L,9.7,NA,NA
LF,6F,2417,PIBA,D,4.3,NA,NA
LF,6E,2418,PIBA,L,12.7,NA,NA
LF,6E,2419,PIBA,L,10.9,NA,NA
LF,6E,2420,PIBA,L,16.8,NA,NA
LF,6E,2421,PIBA,L,12.2,NA,NA
LF,6E,2422,PIBA,L,12.7,NA,NA
LF,6E,2423,PIBA,L,12.2,NA,NA
LF,6D,2424,PIBA,L,11.2,NA,NA
LF,6D,2426,PIBA,L,16.5,NA,NA
LF,6D,2425,PIBA,D,7.6,NA,NA
LF,6D,2427,PIBA,L,14.7,NA,NA
LF,6D,2428,PIBA,L,9.4,NA,NA
LF,6D,2429,PIBA,D,6.9,NA,NA
LF,6D,2430,PIBA,L,7.9,NA,NA
LF,6C,2431,PIBA,L,15.7,NA,NA
LF,6C,2432,PIBA,L,20.3,NA,NA
LF,6C,2472,PIBA,L,5.3,NA,NA
LF,6C,2435,PIBA,L,18,NA,NA
LF,6C,2436,PIBA,L,8.6,NA,NA
LF,6C,2434,PIBA,L,13.5,NA,NA
LF,6C,2433,PIBA,D,7.4,NA,NA
LF,6C,2438,PIBA,L,11.7,NA,NA
LF,6C,2439,PIBA,D,5.1,NA,NA
LF,6C,2440,PIBA,L,8.1,NA,NA
LF,6C,2437,PIBA,L,7.1,NA,NA
LF,6B,2443,PIBA,D,7.9,NA,NA
LF,6B,2444,PIBA,L,9.4,NA,NA
LF,6B,2442,PIBA,L,10.9,NA,NA
LF,6B,2441,PIBA,D,8.6,NA,NA
LF,6B,2448,PIBA,L,6.1,NA,NA
LF,6B,2446,PIBA,L,13.7,NA,NA
LF,6B,2447,PIBA,L,9.1,11.8,61
LF,6B,2445,PIBA,L,11.4,NA,NA
LF,6A,2450,PIBA,L,12.7,NA,NA
LF,6A,2451,PIBA,L,15.7,NA,NA
LF,6A,2452,PIBA,L,18.5,15.6,82
LF,6A,2449,PIBA,L,6.3,NA,NA
LF,6A,2453,PIBA,L,7.6,NA,NA
LF,6A,2454,PIBA,D,11.4,NA,NA
LF,7A,2455,PIBA,D,10.2,NA,NA
LF,7A,2456,PIBA,L,13,NA,NA
LF,7A,2457,PIBA,L,16.8,NA,NA
LF,7A,2458,PIBA,L,15,NA,NA
LF,7A,2459,PIBA,D,4.1,NA,NA
LF,7B,2460,PIBA,L,13.7,NA,NA
LF,7B,2461,PIBA,L,14.2,NA,NA
LF,7B,2462,PIBA,L,7.4,NA,NA
LF,7B,2463,PIBA,D,16.3,NA,NA
LF,7B,2464,PIBA,L,13.5,13.8,63
LF,7C,2465,PIBA,D,7.6,NA,NA
LF,7C,2474,PIBA,D,6.6,NA,NA
LF,7C,2467,PIBA,L,10.4,NA,NA
LF,7C,2466,PIBA,L,13.2,NA,NA
LF,7C,2471,PIBA,D,5.1,NA,NA
LF,7C,2470,PIBA,D,6.6,NA,NA
LF,7C,2469,PIBA,L,15.5,NA,NA
LF,7C,2468,PIBA,L,13.5,NA,NA
LF,7C,2473,PIBA,L,9.4,NA,NA
LF,7D,2475,PIBA,D,7.6,NA,NA
LF,7D,2476,PIBA,D,7.4,NA,NA
LF,7D,2477,PIBA,L,7.6,NA,NA
LF,7D,2478,PIBA,L,18.3,NA,NA
LF,7D,2479,PIBA,L,6.9,NA,NA
LF,7D,2480,PIBA,L,10.4,NA,NA
LF,7E,2481,PIBA,L,5.3,NA,NA
LF,7E,2482,PIBA,L,12.7,NA,NA
LF,7F,2483,PIBA,L,10.9,NA,NA
LF,7F,2488,PIBA,L,12.4,NA,NA
LF,7F,2484,PIBA,L,17.3,NA,NA
LF,7F,2485,PIBA,L,14,NA,NA
LF,7F,2486,PIBA,D,7.1,NA,NA
LF,7F,2487,PIBA,L,6.9,8.6,73
LF,7F,2489,PIBA,D,5.8,NA,NA
LF,7G,2491,PIBA,L,11.7,NA,NA
LF,7G,2490,PIBA,D,5.1,NA,NA
LF,7G,2493,PIBA,L,16.8,NA,NA
LF,7G,2494,PIBA,L,7.1,NA,NA
LF,7G,2492,PIBA,L,8.4,NA,NA
LF,7G,2495,PIBA,L,14,NA,NA
LF,7G,2496,PIBA,D,15.2,NA,NA
LF,7H,2497,PIBA,D,4.8,NA,NA
LF,7H,2498,PIBA,L,15,NA,NA
LF,7H,2499,PIBA,L,12.2,NA,NA
LF,7I,2500,PIBA,L,17.3,NA,NA
LF,7I,2501,PIBA,L,13,NA,NA
LF,7I,2502,PIBA,L,12.7,NA,NA
LF,7J,2503,PIBA,D,8.6,NA,NA
LF,7J,2504,PIBA,L,11.7,NA,NA
LF,7J,2505,PIBA,L,9.7,NA,NA
LF,7J,2506,PIBA,L,13.2,NA,NA
LF,7J,2507,PIBA,L,15,NA,NA
LF,8J,2508,PIBA,L,16.5,16,70
LF,8J,2509,PIBA,L,11.7,NA,NA
LF,8J,2510,PIBA,L,12.2,NA,NA
LF,8I,2511,PIBA,D,6.3,NA,NA
LF,8I,2580,PIBA,L,6.1,NA,NA
LF,8G,2521,PIBA,L,23.6,NA,NA
LF,8F,2513,PIBA,L,14.2,NA,NA
LF,8F,2514,PIBA,D,13,NA,NA
LF,8F,2515,PIBA,L,13.2,NA,NA
LF,8F,2516,PIBA,L,11.2,NA,NA
LF,8F,2517,PIBA,L,11.4,NA,NA
LF,8F,2518,PIBA,L,14,NA,NA
LF,8F,2519,PIBA,L,12.4,NA,NA
LF,8F,2520,PIBA,L,15.7,NA,NA
LF,8F,2521,PIBA,L,16.3,NA,NA
LF,8F,2522,PIBA,L,18.3,NA,NA
LF,8E,2525,PIBA,L,5.1,NA,NA
LF,8E,2526,PIBA,D,8.1,NA,NA
LF,8E,2523,PIBA,L,8.9,11.8,65
LF,8E,2524,PIBA,L,8.4,NA,NA
LF,8E,2528,PIBA,L,13.5,NA,NA
LF,8E,2527,PIBA,L,13.7,NA,NA
LF,8D,2529,PIBA,L,14,NA,NA
LF,8D,2530,PIBA,L,8.1,NA,NA
LF,8D,2531,PIBA,L,10.4,NA,NA
LF,8D,2532,PIBA,L,12.7,NA,NA
LF,8C,2539,PIBA,L,13.5,NA,NA
LF,8C,2536,PIBA,L,10.4,NA,NA
LF,8C,2535,PIBA,L,10.7,NA,NA
LF,8C,2534,PIBA,L,10.2,NA,NA
LF,8C,2533,PIBA,L,13,13.8,72
LF,8C,2537,PIBA,L,4.3,NA,NA
LF,8C,2538,PIBA,L,14.5,NA,NA
LF,8C,2549,PIBA,D,10.7,NA,NA
LF,8C,2541,PIBA,D,4.3,NA,NA
LF,8C,2540,PIBA,L,11.9,NA,NA
LF,8C,2542,PIBA,L,9.9,NA,NA
LF,8B,2543,PIBA,L,15.5,NA,NA
LF,8B,2544,PIBA,D,7.6,NA,NA
LF,8B,2546,PIBA,D,5.1,NA,NA
LF,8B,2547,PIBA,D,7.6,NA,NA
LF,8B,2584,PIBA,D,4.8,NA,NA
LF,8B,2550,PIBA,D,6.9,NA,NA
LF,8B,2545,PIBA,L,10.4,NA,NA
LF,8A,2551,PIBA,D,3.6,NA,NA
LF,8A,2552,PIBA,D,4.6,NA,NA
LF,8A,2553,PIBA,D,4.3,NA,NA
LF,8A,2554,PIBA,L,5.1,NA,NA
LF,8A,2555,PIBA,L,8.9,NA,NA
LF,8A,2556,PIBA,L,10.7,NA,NA
LF,8A,2559,PIBA,D,5.6,NA,NA
LF,8A,2558,PIBA,D,5.6,NA,NA
LF,9A,2561,PIBA,L,10.4,12.2,67
LF,9A,2560,PIBA,L,13.2,NA,NA
LF,9A,2564,PIBA,D,3.6,NA,NA
LF,9A,2562,PIBA,L,11.7,NA,NA
LF,9A,2566,PIBA,L,9.1,NA,NA
LF,9A,2563,PIBA,L,16.8,NA,NA
LF,9A,2565,PIBA,D,3,NA,NA
LF,9B,2567,PIBA,L,14.7,NA,NA
LF,9C,2568,PIBA,L,10.7,NA,NA
LF,9C,2569,PIBA,L,6.1,NA,NA
LF,9C,2570,PIBA,D,7.6,NA,NA
LF,9C,2571,PIBA,L,15.5,NA,NA
LF,9C,2572,PIBA,L,11.7,11.8,74
LF,9C,2573,PIBA,D,4.8,NA,NA
LF,9C,2574,PIBA,L,7.9,NA,NA
LF,9D,2575,PIBA,L,13.7,NA,NA
LF,9D,2576,PIBA,L,10.4,NA,NA
LF,9D,2577,PIBA,L,10.2,NA,NA
LF,9D,2578,PIBA,D,5.6,NA,NA
LF,9D,2579,PIBA,L,9.4,NA,NA
LF,9D,2581,PIBA,D,4.8,NA,NA
LF,9E,2582,PIBA,L,10.9,NA,NA
LF,9E,2583,PIBA,L,12.2,NA,NA
LF,9E,2584,PIBA,L,11.4,NA,NA
LF,9E,2585,PIBA,L,7.9,NA,NA
LF,9E,2586,PIBA,L,15.2,NA,NA
LF,9E,2587,PIBA,L,8.9,NA,NA
LF,9E,2589,PIBA,L,10.9,NA,NA
LF,9F,2594,PIBA,L,8.9,NA,NA
LF,9F,2595,PIBA,L,11.7,NA,NA
LF,9F,2588,PIBA,L,8.9,NA,NA
LF,9F,2591,PIBA,D,6.3,NA,NA
LF,9F,2592,PIBA,L,13,NA,NA
LF,9F,2593,PIBA,L,12.2,NA,NA
LF,9G,2596,PIBA,L,18.3,NA,NA
LF,9G,2597,PIBA,L,21.3,NA,NA
LF,9I,2598,PIBA,L,16.3,NA,NA
LF,9I,2599,PIBA,L,18,NA,NA
LF,9I,2601,PIBA,L,18.3,NA,NA
LF,9I,2602,PIBA,L,15.2,NA,NA
LF,9J,2603,PIBA,L,8.6,NA,NA
LF,9J,2604,PIBA,L,14,NA,NA
LF,9J,2605,PIBA,L,14,NA,NA
LF,9J,2600,PIBA,L,9.7,NA,NA
BP,0B,132,PIBA,L,12.4,NA,NA
BP,0B,133,PIBA,L,13.2,NA,NA
BP,0B,134,PIBA,L,14,NA,NA
BP,0B,131,PIBA,L,14,NA,NA
BP,0A,126,PIBA,L,12.2,NA,NA
BP,0A,129,PIBA,L,12.2,NA,NA
BP,0A,127,PIBA,L,7.6,NA,NA
BP,0A,128,PIBA,L,10.9,NA,NA
BP,0A,130,PIBA,L,17,NA,NA
BP,0C,135,PIMA,L,4.1,NA,NA
BP,0C,136,PIBA,L,12.2,NA,NA
BP,0C,137,PIBA,L,9.1,NA,NA
BP,0C,138,PIBA,L,17.5,NA,NA
BP,0D,139,PIBA,L,14.7,NA,NA
BP,0D,140,PIBA,L,13.7,NA,NA
BP,0D,141,PIBA,L,11.9,NA,NA
BP,0E,142,PIBA,L,13.5,NA,NA
BP,0E,144,PIBA,L,12.7,NA,NA
BP,0E,145,PIBA,L,9.7,NA,NA
