quad,stand,year,month,day,stand_size,AULPAL,BRASAL,CERPUR,DICPOL,DICSCO,DITFLE,DREUNC,EURPUL,HYLSPL,ORTFLA,PLESCH,POHNUT,POLJUN,POLPIL,PTICIL,PTIPUL,PTICC,SPLSPP,TETANG,TOMNIT,CETCUC,CETERI,CETNIV,CLAMIT,CLARAN,CLASTE,CLAAMA,CLACAP,CLACAR,CLACEN,CLACHL,CLACOC,CLACON,CLACOR,CLACRP,CLACRT,CLAGON,CLAGRA,CLAMUL,CLAPHY,CLAPYX,CLASQU,CLASUB,CLAUNC,CLAVER,LECGRA,PELAPH,PELMAL,PELPUL,PELRUF,STEALP,BRYSPP,CETHAL,CETPIN,EVEMES,HYPPHY,PARELE,PARSUL,PARAMB,PARHYP,PLAGLA,USNSPP,POLCOM
1B,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,0,0,0,0,0,0,0,0.1,0,40,0,0.5,0,0,0,0,0,0,0,0,0,0,0,8,1,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0.1,0,0,NA
1D,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0.5,0,15,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0,0.1,5,0,0.5,0,0,0,0.1,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
1F,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0.1,0,40,0,0.1,0,0,0,0,0.1,0.5,0,0,0,0,0.1,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
1H,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1J,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0.5,1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
3B,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,6,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
3D,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2,0.1,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,NA
3F,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0.5,0,50,0,0.5,0,0,0,0,0.1,0.1,0,0,0,0,0.1,2,1,0.1,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3H,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0.1,4,2,0.5,0,0,0,2,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
3J,OI,1983,9,22,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,30,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.1,10,3,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
5B,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,20,0,1,0,0,0,0,0.1,0,0,0,0,0,0.1,2,0,0.5,0,0,0,0.1,0,0,0,1,0,0,0,0,0.5,0.1,0,0,0,0,0.1,0,0,0,NA
5D,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,1,0,0.5,0,0,0,0.1,0,0,0,8,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5F,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0,0,0,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5H,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0.1,0.1,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,0,NA
5J,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
7B,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0.1,0,80,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,3,0.5,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,NA
7D,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,0,0.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7F,OI,1983,9,22,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0.5,0,12,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0.5,0.5,0.1,0,0,0,0,0,0,0,25,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7H,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,5,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7J,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.5,0.1,0.5,0,0,0,0,0,0,0,12,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,NA
9B,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,3,0.5,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9D,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,75,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,4,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9F,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9H,OI,1983,9,22,5,0,0,0.5,0,0,0,0,0,0,0,12,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0.1,1,0,0.1,0,0.5,0,0.1,NA
9J,OI,1983,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,NA
1B,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0,0,90,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0,0,0.1,0
1D,SA,1983,5,21,5,0,0,0,0.1,0,0,0,0,0.1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0.1,0,0,0,0
1F,SA,1983,5,21,5,0,0,0,1,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0.1,0,0.5,0
1H,SA,1983,5,21,5,0,0,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0.1,0
1J,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1,0,1,0,0,0,0.5,0
3B,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0
3D,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0.1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.5,0
3F,SA,1983,5,21,5,0,0,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0.1,0,0.5,0
3H,SA,1983,5,21,5,0,0,0,3,0,0,0,0,0.1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0
3J,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0.1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.1,0,0,0,0,0,0,0
5B,SA,1983,5,21,5,0,0,0,1,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0
5D,SA,1983,5,21,5,0,0,0,0.5,0,0,0,0,0.1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0.5,0.5,0.1,0,1,0
5F,SA,1983,5,21,5,0,0,0,0,0,0,0,0,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0
5H,SA,1983,5,21,5,0,0,0,0.5,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0
5J,SA,1983,5,21,5,0,0,0,0,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0,0,0,0
7B,SA,1983,5,21,5,0,0,0,0.1,0,0,0,0,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0.1,NA
7D,SA,1983,5,21,5,0,0,0,2,0,0,0,0,5,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
7F,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0.1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,1,0
7H,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0.5,0.1,0,0,0.5,0
7J,SA,1983,5,21,5,0,0,0,1,0,0,0,0,0.5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0
9B,SA,1983,5,21,5,0,0,0,0.5,0,0,0,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.1,0
9D,SA,1983,5,21,5,0,0,0,0.5,0,0,0,0,0,0,60,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0
9F,SA,1983,5,21,5,0,0,0,1,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0
9H,SA,1983,5,21,5,0,0,0,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,0,0,0,0.5,0
9J,SA,1983,5,21,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.5,0
1B,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0
1D,SA,1983,6,20,5,0,0,0,0.5,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0
1F,SA,1983,6,20,5,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.1,0,0.1,0,1,0
1H,SA,1983,6,20,5,0,0,0,5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0.1,0.1,0.1,0,0,0
1J,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,2,0,0.5,0,0.1,0,0.5,0
3B,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0
3D,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.1,0,0.1,0,0.5,0,0.5,0,0,0,1,0
3F,SA,1983,6,20,5,0,0,0,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.5,0,0,0.5,0
3H,SA,1983,6,20,5,0,0,0,5,0,0,0,0,0.5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0
3J,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.1,0
5B,SA,1983,6,20,5,0,0,0,1,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0,0.1,0
5D,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,1,0,0,0.1,0,0,1,0
5F,SA,1983,6,20,5,0,0,0,0,0,0,0,0,4,0,85,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0
5H,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.1,0,0,0.1,0
5J,SA,1983,6,20,5,0,0,0,0,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0
7B,SA,1983,6,20,5,0,0,0,0,0,0,0,0,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0.1,0,0.5,0,0,0,0,0
7D,SA,1983,6,20,5,0,0,0,3,0,0,0,0,5,0,50,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
7F,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,2,0
7H,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0.5,0,0.5,0.1,0,0,0.5,0
7J,SA,1983,6,20,5,0,0,0,2,0,0,0,0,0.5,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0
9B,SA,1983,6,20,5,0,0,0,1,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0
9D,SA,1983,6,20,5,0,0,0,0.5,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,0,0
9F,SA,1983,6,20,5,0,0,0,1,0,0,0,0,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0.1,0
9H,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0.5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.5,0,0,0.5,0,0.5,0,0.5,0
9J,SA,1983,6,20,5,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0.1,0.5,0,0,0.1,0,0.1,0,0,0
1B,SA,1983,7,16,5,0,0,0,0,0,0,0,0,0,0,90,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,NA
1D,SA,1983,7,16,5,0,0,0,0.1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.5,0.5,0.1,0,0,0.5,0.1,0,0,NA
1F,SA,1983,7,16,5,0,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0.1,0.1,0,0.5,NA
1H,SA,1983,7,16,5,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0.5,0,0.1,0.5,0,0,0.5,NA
1J,SA,1983,7,16,5,0,0,0,0.1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,1,2,0,2,0.1,0,0,1,NA
3J,SA,1983,7,16,5,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0,0,0,0.1,0.1,0,0,0,NA
5B,SA,1983,7,16,5,0,0,0,1,0,0,0,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0,2,NA
3B,SA,1983,7,16,5,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0.1,0,0.5,0,0,0.5,0,0,0.5,NA
3D,SA,1983,7,16,5,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.5,0,0.1,0,0,0,0.1,NA
3F,SA,1983,7,16,5,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0,0,0,0,0.5,NA
3H,SA,1983,7,16,5,0,0,0,4,0,0,0,0,0.5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0,0,0,0,0.5,NA
5D,SA,1983,7,16,5,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0.5,0.5,2,0,0.5,0.5,0.5,0,4,NA
5F,SA,1983,7,16,5,0,0,0,0,0,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0,0,0,0,0,NA
